ratio,Spacy_entity,Spacy_tag,Spacy_clean_entities,Wiki_entity,Wiki_tag,Wiki_clean_entities
85,the  Adeptus Astra Telepathica,'ORG',the adeptus astra telepathica,Master of the Adeptus Astra Telepathica,,master of the adeptus astra telepathica
84,The   Adeptus Astra Telepathica,'ORG',the  adeptus astra telepathica,Master of the Adeptus Astra Telepathica,,master of the adeptus astra telepathica
92,Nemo Zhi Meng,'PERSON',nemo zhi meng,Nemo Zhi-Meng,,nemo zhi-meng
96,Haldane Ma lon,'PERSON',haldane ma lon,Haldane Malon,,haldane malon
81,Creation of the  Astronomican,'PERSON',creation of the astronomican,Master of the Astronomican ,,master of the astronomican
81,the Chamber of the Astronomican,'ORG',the chamber of the astronomican,Master of the Astronomican ,,master of the astronomican
88,Ro Mu 31,'PERSON',ro mu 31,Ro-Mu 31,,ro-mu 31
86,Melmoth,'PERSON',melmoth,Melmoch,,melmoch
81,The Fire Dragons,'PERSON',the fire dragons,Fire Dragon,,fire dragon
89,the  Aeldari Outcasts,'ORG',the aeldari outcasts,Aeldari Outcasts,,aeldari outcasts
90,The Beta Garmon Cluster,'LOC',the beta garmon cluster,Beta Garmon Cluster,,beta garmon cluster
81,Beta Garmon s,'PERSON',beta garmon s,Beta Garmon Cluster,,beta garmon cluster
89,Uxor,'ORG',uxor,Luxor,,luxor
83,Manus,'PERSON',manus,Nomanus,,nomanus
83,Nonus,'PERSON',nonus,Nomanus,,nomanus
89,Vorax,'ORG',vorax,Orax,,orax
89,Oriax,'PERSON',oriax,Orax,,orax
89,Morax,'NORP',morax,Orax,,orax
89,Forax,'ORG',forax,Orax,,orax
89,Orrax,'PERSON',orrax,Orax,,orax
87,Sub sector Sol,'ORG',sub sector sol,Sub-sector Solar,,sub-sector solar
82,a Great Cleaver of Khorne,'PERSON',a great cleaver of khorne,Great Axe of Khorne,,great axe of khorne
92,Heartrippers,'ORG',heartrippers,Heart-Ripper,,heart-ripper
85,Master of Blades,'ORG',master of blades,Fathers of Blades,,fathers of blades
82,the Sea of Blades,'LOC',the sea of blades,Fathers of Blades,,fathers of blades
88,the  Pandemic Staff,'ORG',the pandemic staff,Pandemic Staff,,pandemic staff
90,Kha Ak Lash Kha Aksha,'PERSON',kha ak lash kha aksha,Kha Ak-Lash Kha-Aksha,,kha ak-lash kha-aksha
84,the Tricon Palace,'ORG',the tricon palace,Tricorn palace,,tricorn palace
85,The  Quiet Order,'ORG',the quiet order,Quiet Order,,quiet order
92,Heinos,'PERSON',heinos,Vheinos,,vheinos
86,Niagma,'PERSON',niagma,Niagmarr,,niagmarr
94,Einhyr Champion s,'PERSON',einhyr champion s,Einhyr Champion,,einhyr champion
81,Legion Techmarine Covenant Techmarines,'ORG',legion techmarine covenant techmarines,Legion Techmarine Covenant,,legion techmarine covenant
84,the Techmarine Covenants,'ORG',the techmarine covenants,Legion Techmarine Covenant,,legion techmarine covenant
86,the Techmarine Covenant,'ORG',the techmarine covenant,Legion Techmarine Covenant,,legion techmarine covenant
86,Sa ra am,'PERSON',sa ra am,Saraam,,saraam
97,Brass Scorpions,'ORG',brass scorpions,Brass Scorpion,,brass scorpion
89,the Crone World,'LOC',the crone world,Throne World,,throne world
81,the  Throneworld  ,'LOC',the throneworld,Throne World,,throne world
86,the Throne World,'ORG',the throne world,Throne World,,throne world
86,the Crone Worlds,'LOC',the crone worlds,Throne World,,throne world
81,the Stone World,'LOC',the stone world,Throne World,,throne world
83,the Crone World s,'LOC',the crone world s,Throne World,,throne world
86,the  World,'PERSON',the world,Throne World,,throne world
83,Archean System,'ORG',archean system,Achyllan System,,achyllan system
84,Valhallan System,'LOC',valhallan system,Achyllan System,,achyllan system
88,the  Achyllan System  ,'LOC',the achyllan system,Achyllan System,,achyllan system
83,Conglomerate,'ORG',conglomerate,Ymyr Conglomerate,,ymyr conglomerate
85,a  Knight World,'LOC',a knight world,Fallen Knight World,,fallen knight world
81,a  Night World,'LOC',a night world,Fallen Knight World,,fallen knight world
82,olves Dreadnought,'PERSON',olves dreadnought,Doomglaive Dreadnought,,doomglaive dreadnought
81,ive Dreadnought,'PERSON',ive dreadnought,Doomglaive Dreadnought,,doomglaive dreadnought
85,Saros Station,'LOC',saros station,Astro Station,,astro station
93,the Court of the Nephilim King,'PERSON',the court of the nephilim king,Court of the Nephilim King,,court of the nephilim king
89,the  Blades of Desire,'ORG',the blades of desire,Blades of Desire,,blades of desire
83,Blade of Fire,'PERSON',blade of fire,Blades of Desire,,blades of desire
90,Bel Annath,'PERSON',bel annath,Bel-Annath,,bel-annath
82,Bel Annath s,'PERSON',bel annath s,Bel-Annath,,bel-annath
85,the Divine Army,'ORG',the divine army,Divine Army,,divine army
82,Divine Fury,'ORG',divine fury,Divine Army,,divine army
84,the Terran Crusade,'ORG',the terran crusade,Terra Crusade,,terra crusade
81,the Rhopara Crusade,'ORG',the rhopara crusade,Terra Crusade,,terra crusade
90,Terran Crusade s,'ORG',terran crusade s,Terra Crusade,,terra crusade
91,the  Conservatory Project,'ORG',the conservatory project,Conservatory Project,,conservatory project
91,Shas O Kais,'PERSON',shas o kais,Shas’O Kais,,shas’o kais
87,Shas O Kais’,'PERSON',shas o kais’,Shas’O Kais,,shas’o kais
91,Shas’O Or’es’ka ’s,'PERSON',shas’o or’es’ka ’s,Shas’O Or’es’ka,,shas’o or’es’ka
89,The  Terran Praefects,'ORG',the terran praefects,Terran Praefects,,terran praefects
86,Calibanite   I Legion,'ORG',calibanite  i legion,Calibanite Lion,,calibanite lion
96,Vha shaelhur,'PERSON',vha shaelhur,Vhashaelhur,,vhashaelhur
86,Gallius,'PERSON',gallius,Gallium,,gallium
89,the  T au Protection Fleet,'ORG',the t au protection fleet,Tau Protection Fleet,,tau protection fleet
98,T au Protection Fleet,'ORG',t au protection fleet,Tau Protection Fleet,,tau protection fleet
85,the T au Protection Fleet s,'ORG',the t au protection fleet s,Tau Protection Fleet,,tau protection fleet
95,Kor’vattra,'NORP',kor’vattra,Korvattra,,korvattra
95,Kor vattra,'ORG',kor vattra,Korvattra,,korvattra
83,The Angel s Tears,'PERSON',the angel s tears,Angels Tears,,angels tears
94,A Knight Abominant,'PERSON',a knight abominant,Knight Abominant,,knight abominant
81,Volkite Culverine,'PERSON',volkite culverine,Volkite Caliver,,volkite caliver
84,Phratus Auguston  Loyal,'PERSON',phratus auguston loyal,Phratus Auguston,,phratus auguston
88,Hathor Maat s,'PERSON',hathor maat s,Haathor Maat,,haathor maat
85,a Refractor Field,'LOC',a refractor field,Refractor Shield,,refractor shield
84,Space Marine s,'ORG',space marine s,Space Marine Bike,,space marine bike
97,Space Marine Biker,'ORG',space marine biker,Space Marine Bike,,space marine bike
82,Space Marine Khan,'PERSON',space marine khan,Space Marine Bike,,space marine bike
83,Space Marine   Bike Squad,'ORG',space marine  bike squad,Space Marine Bike,,space marine bike
81,Chaos Space Marine Bikers,'ORG',chaos space marine bikers,Space Marine Bike,,space marine bike
83,Space Marine Bike Squads,'ORG',space marine bike squads,Space Marine Bike,,space marine bike
81,the  Library Sanctus  on  ,'ORG',the library sanctus on,Library Sanctus,,library sanctus
92,Vel Kheredar,'PERSON',vel kheredar,Vel-Kheredar,,vel-kheredar
84,the   Caedere Squad,'ORG',the  caedere squad,Caedere Squad,,caedere squad
83,Lashers,'NORP',lashers,laser,,laser
82,Defence of Orask,'PERSON',defence of orask,Defence of Fiovash,,defence of fiovash
86,the Third Sphere Expansion,'ORG',the third sphere expansion,Third Sphere of Expansion,,third sphere of expansion
90,The Spheres of Expansion,'PERSON',the spheres of expansion,Third Sphere of Expansion,,third sphere of expansion
82,the  First Sphere Expansion,'ORG',the first sphere expansion,Third Sphere of Expansion,,third sphere of expansion
94,A Master of Signal,'PERSON',a master of signal,Master of Signal,,master of signal
81,Master of Sieges,'ORG',master of sieges,Master of Signal,,master of signal
84,Master of Siege,'ORG',master of siege,Master of Signal,,master of signal
84,A Master of the Signal,'PERSON',a master of the signal,Master of Signal,,master of signal
89,The Master of Signal,'PERSON',the master of signal,Master of Signal,,master of signal
91,Palatine Blades  of,'ORG',palatine blades of,Palatine Blades,,palatine blades
88,The  Palatine Blades,'ORG',the palatine blades,Palatine Blades,,palatine blades
87,The Magi Biologus,'PERSON',the magi biologus,Magi Biologus,,magi biologus
97,Kanak Skulltakers,'ORG',kanak skulltakers,Kanak Skull Takers,,kanak skull takers
86,Warp Drive,'LOC',warp drive,Warp-Drives,,warp-drives
82,the High Council s,'ORG',the high council s,Ethereal High Council,,ethereal high council
86,the High Council,'ORG',the high council,Ethereal High Council,,ethereal high council
91,the Ethereal High Council,'ORG',the ethereal high council,Ethereal High Council,,ethereal high council
83,Montar,'LOC',montar,Montyr,,montyr
92,Mont yr,'ORG',mont yr,Montyr,,montyr
92,Aun Shi,'PERSON',aun shi,AunShi,,aunshi
90,the  Swords of Puretide,'PERSON',the swords of puretide,Swords of Puretide,,swords of puretide
89,the Ethereal Supreme,'PERSON',the ethereal supreme,Ethereal Supreme,,ethereal supreme
92,Aun Wei,'PERSON',aun wei,AunWei,,aunwei
83,Volos,'PERSON',volos,Viorlos,,viorlos
93,Vior los,'LOC',vior los,Viorlos,,viorlos
86,Vorlois,'PERSON',vorlois,Viorlos,,viorlos
93,Tinek la,'LOC',tinek la,Tinekla,,tinekla
88,Mu gulath Bay,'LOC',mu gulath bay,Mugalath Bay,,mugalath bay
96,Mu galath Bay,'LOC',mu galath bay,Mugalath Bay,,mugalath bay
85,Mu guluath Bay,'LOC',mu guluath bay,Mugalath Bay,,mugalath bay
81,Mu gulath Bay s,'LOC',mu gulath bay s,Mugalath Bay,,mugalath bay
83,Shas vre Ob lotai,'PERSON',shas vre ob lotai,Shasvre Oblotai 9-0,,shasvre oblotai 9-0
97,Artefact Worlds,'LOC',artefact worlds,Artefact World,,artefact world
82,the Altar Brethren,'ORG',the altar brethren,Templar Brethren,,templar brethren
89,the Templar Brethren,'ORG',the templar brethren,Templar Brethren,,templar brethren
84,the Templar Brethren s,'ORG',the templar brethren s,Templar Brethren,,templar brethren
87,the Voltaic Staff,'ORG',the voltaic staff,Voltaic Staff,,voltaic staff
93,a Voltaic Staff,'ORG',a voltaic staff,Voltaic Staff,,voltaic staff
82,the Howling Gyre,'ORG',the howling gyre,War of the Howling Gyre,,war of the howling gyre
85,the  Phalanx Warders,'ORG',the phalanx warders,Phalanx Warder,,phalanx warder
82,Phalanx Warder Squad,'ORG',phalanx warder squad,Phalanx Warder,,phalanx warder
94,Cadian Sub sector,'ORG',cadian sub sector,Cadian Sub-sector,,cadian sub-sector
82,Golgothan,'NORP',golgothan,Golgatha,,golgatha
86,Stealer,'PERSON',stealer,Stalker,,stalker
88,Stalker s,'ORG',stalker s,Stalker,,stalker
83,Taker,'PERSON',taker,Stalker,,stalker
84,Castellan Hallin,'PERSON',castellan hallin,Castellan Rhino,,castellan rhino
84,Destroyer Cadres,'ORG',destroyer cadres,Destroyer Blade,,destroyer blade
83,Saris,'PERSON',saris,Sarissa,,sarissa
88,Belicosa,'NORP',belicosa,Bellicos,,bellicos
88,Bellicus   ,'PERSON',bellicus,Bellicos,,bellicos
88,the  Watchers in the Dark,'ORG',the watchers in the dark,Watcher in the Dark,,watcher in the dark
82,Whispers in the Dark,'PERSON',whispers in the dark,Watcher in the Dark,,watcher in the dark
83,Falkor,'PERSON',falkor,Malkor,,malkor
83,Malnor,'PERSON',malnor,Malkor,,malkor
81,Aura of Corruption,'PERSON',aura of corruption,Flail of Corruption,,flail of corruption
93,Elsy eir,'PERSON',elsy eir,Elsyeir,,elsyeir
83,Elsyr,'PERSON',elsyr,Elsyeir,,elsyeir
91,T olku,'LOC',t olku,Tolku,,tolku
91,Sa cea,'LOC',sa cea,Sacea,,sacea
86,Shas Ka,'PERSON',shas ka,DShasKa,,dshaska
88,D Shas Ka,'ORG',d shas ka,DShasKa,,dshaska
92,Aun Kar,'PERSON',aun kar,AunKar,,aunkar
91,The Warriors of Aggannor,'PERSON',the warriors of aggannor,Warriors of Aggannor,,warriors of aggannor
83,Golden Talon,'PERSON',golden talon,Golden Taint,,golden taint
83,Korvax,'PERSON',korvax,Gorvax,,gorvax
87,the Knight Warden,'PERSON',the knight warden,Knight Warden,,knight warden
84,This Knight Warden,'PERSON',this knight warden,Knight Warden,,knight warden
81,Grey Knights Crusaders,'ORG',grey knights crusaders,Knight Crusader,,knight crusader
88,The Knight Crusader,'PERSON',the knight crusader,Knight Crusader,,knight crusader
96,Cerastus Knight Acheron,'PERSON',cerastus knight acheron,Cerastus Knight-Acheron,,cerastus knight-acheron
82,the  Spear,'PERSON',the spear,Thermal Spear,,thermal spear
81,Iron Captain,'ORG',iron captain,Surgeon Captain,,surgeon captain
84,Imperial Knight Knight Houses,'ORG',imperial knight knight houses,Imperial Knight House,,imperial knight house
91,Imperial Knights  of  House,'ORG',imperial knights of house,Imperial Knight House,,imperial knight house
88,the  Imperial Knights   House,'ORG',the imperial knights  house,Imperial Knight House,,imperial knight house
89,Imperial Knight Households,'ORG',imperial knight households,Imperial Knight House,,imperial knight house
84,Imperial Knight Forces,'ORG',imperial knight forces,Imperial Knight House,,imperial knight house
91,Imperial Knight Household,'ORG',imperial knight household,Imperial Knight House,,imperial knight house
98,Imperial Knight Houses,'ORG',imperial knight houses,Imperial Knight House,,imperial knight house
96,Great Crusade Expeditionary Fleet,'ORG',great crusade expeditionary fleet,Great Crusade#Expeditionary Fleets,,great crusade#expeditionary fleets
97,Great Crusade Expeditionary Fleets,'ORG',great crusade expeditionary fleets,Great Crusade#Expeditionary Fleets,,great crusade#expeditionary fleets
81,Cerastus Knight,'PERSON',cerastus knight,Cerastus Knight-Lancer,,cerastus knight-lancer
84,Cerastus Knight Acheron,'PERSON',cerastus knight acheron,Cerastus Knight-Lancer,,cerastus knight-lancer
81,Cerastus Lancer,'PERSON',cerastus lancer,Cerastus Knight-Lancer,,cerastus knight-lancer
84,Questoris Knight,'PERSON',questoris knight,Questoris-class Knight,,questoris-class knight
82,Questoris Knights,'NORP',questoris knights,Questoris-class Knight,,questoris-class knight
86,the Knights Castellan,'ORG',the knights castellan,Knight Castellan,,knight castellan
92,Ardboyz,'NORP',ardboyz,Ardboy,,ardboy
86,Ard Boyz,'PERSON',ard boyz,Ardboy,,ardboy
88,Heavy Armoured     ,'ORG',heavy armoured,Eavy Armour,,eavy armour
89,the  Harlecrypt System  ,'LOC',the harlecrypt system,Harlecrypt System,,harlecrypt system
88,the  Prosperan Rift,'LOC',the prosperan rift,Prosperan Rift,,prosperan rift
82,the Emperor s Swords,'PERSON',the emperor s swords,Emperors Sword,,emperors sword
82,Battle of Mordian,'PERSON',battle of mordian,Battle of Honoria,,battle of honoria
81,Archea System,'ORG',archea system,Cheraut System,,cheraut system
88,the Cheraut System,'ORG',the cheraut system,Cheraut System,,cheraut system
82,Vellurian,'NORP',vellurian,Telluria,,telluria
82,Telluride,'LOC',telluride,Telluria,,telluria
94,Tellurian,'NORP',tellurian,Telluria,,telluria
96,Danik s World,'LOC',danik s world,Daniks World,,daniks world
92,The Athenaeum of Kallimakus,'PERSON',the athenaeum of kallimakus,Athenaeum of Kallimakus,,athenaeum of kallimakus
83,the Pioneer Company s,'ORG',the pioneer company s,Pioneer Company,,pioneer company
88,the Pioneer Company,'ORG',the pioneer company,Pioneer Company,,pioneer company
83,731st Pioneer Company,'ORG',731st pioneer company,Pioneer Company,,pioneer company
86,Each Pioneer Company,'ORG',each pioneer company,Pioneer Company,,pioneer company
94,a Pioneer Company,'ORG',a pioneer company,Pioneer Company,,pioneer company
88,Pioneer Companies,'ORG',pioneer companies,Pioneer Company,,pioneer company
85,the Old Hundred,'ORG',the old hundred,Old Hundred,,old hundred
82,the  Imperial Army,'ORG',the imperial army,13th/5th Imperial Army,,13th/5th imperial army
95,13th 5th Imperial Army,'ORG',13th 5th imperial army,13th/5th Imperial Army,,13th/5th imperial army
97,Ninth Ward Angeloi Adamantiphracts,'ORG',ninth ward angeloi adamantiphracts,Ninth-Ward Angeloi Adamantiphracts,,ninth-ward angeloi adamantiphracts
83,the False Whisperer,'PERSON',the false whisperer,Sektoth the False Whisperer,,sektoth the false whisperer
96,Ghenghiz Grimtoof Git Slaver,'PERSON',ghenghiz grimtoof git slaver,Ghenghiz Grimtoof Git-Slaver,,ghenghiz grimtoof git-slaver
82,Whisperer,'PERSON',whisperer,Whispercutter,,whispercutter
89,the Cassell Rebellion,'ORG',the cassell rebellion,Cassell Rebellion,,cassell rebellion
83,Abyss,'LOC',abyss,Abyssia,,abyssia
81,the  Imperial Guard,'ORG',the imperial guard,Imperial Gaurd,,imperial gaurd
87,Imperial Guard s,'ORG',imperial guard s,Imperial Gaurd,,imperial gaurd
83,Imperial Armour,'ORG',imperial armour,Imperial Gaurd,,imperial gaurd
88,the  Imperial Gaurd,'ORG',the imperial gaurd,Imperial Gaurd,,imperial gaurd
81,the Imperial Giard,'ORG',the imperial giard,Imperial Gaurd,,imperial gaurd
90,Imperial Guards,'ORG',imperial guards,Imperial Gaurd,,imperial gaurd
86,lmperial Guard,'ORG',lmperial guard,Imperial Gaurd,,imperial gaurd
83,Larkin,'PERSON',larkin,Laskin,,laskin
95,Finreht Three Seven,'ORG',finreht three seven,Finreht Three-Seven,,finreht three-seven
87,The   Formund Scorpions,'ORG',the  formund scorpions,Formund Scorpions,,formund scorpions
89,The Formund Scorpions,'ORG',the formund scorpions,Formund Scorpions,,formund scorpions
90,the  Haephos Containment,'ORG',the haephos containment,Haephos Containment,,haephos containment
90,The Haephosian Tritons,'ORG',the haephosian tritons,Haephosian Tritons,,haephosian tritons
88,The   Haephosian Tritons,'ORG',the  haephosian tritons,Haephosian Tritons,,haephosian tritons
86,The   Kaledon Hunters,'ORG',the  kaledon hunters,Kaledon Hunters,,kaledon hunters
86,The   Miasman Redcowls,'ORG',the  miasman redcowls,Miasman Redcowls,,miasman redcowls
89,the Miasman Redcowls,'ORG',the miasman redcowls,Miasman Redcowls,,miasman redcowls
85,Mordian Regiment,'ORG',mordian regiment,Moebian Regiments,,moebian regiments
88,Mordian Regiments   ,'ORG',mordian regiments,Moebian Regiments,,moebian regiments
81,The  Nebian Regiments,'ORG',the nebian regiments,Moebian Regiments,,moebian regiments
81,Morax Regiments,'ORG',morax regiments,Moebian Regiments,,moebian regiments
87,The   Moebian Regiments,'ORG',the  moebian regiments,Moebian Regiments,,moebian regiments
